Port,Time,Data,Tire ID,lib ver,sensor v,receive v,pressure,z-axis,x-axis,volt(V),temp(กษ),frame id,crc,rssi,period(ms)
1,11-03  05:25:26,EFM1[KUMHO110087A90D98246B0001010E00FC9F51A9CD6A00C3],87A90D98,24,1.0.7,1.0.6,-2.4,59.00,3.583,2.81,26.0,43469,00,-61,10109
1,11-03  05:25:28,EFM1[KUMHO110087A90C9E246B000100E300FCB051949C6A00CC],87A90C9E,24,1.0.7,1.0.6,-2.4,16.00,3.583,2.98,26.0,38044,00,-52,10289
1,11-03  05:25:29,EFM1[KUMHO110087A90C83246B000100E000FAB1519D5B6A00C4],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,40283,00,-60,10240
1,11-03  05:25:29,EFM1[KUMHO110087A91B39246B0001010D00FCAF5144576A00C1],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.97,26.0,17495,00,-63,10160
1,11-03  05:25:30,EFM1[KUMHO110087A90C9C246B000100E500FCB051D87D6A00C7],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,26.0,55421,00,-57,10080
1,11-03  05:25:34,EFM1[KUMHO110087A92031246B000100E100FAAF51FF056A00BA],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,65285,00,-70,10257
1,11-03  05:25:35,EFM1[KUMHO110087A91CB2246B0001011C0100B04EAB3C6A00C6],87A91CB2,24,1.0.7,1.0.6,-2.4,73.00,4.915,2.98,23.0,43836,00,-58,20433
1,11-03  05:25:36,EFM1[KUMHO110087A90C04246B000100E800FEB050C1036A00C5],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,4.249,2.98,25.0,49411,00,-59,20305
1,11-03  05:25:36,EFM1[KUMHO110087A90CCF246B000100E100FBAA4F366C6A00C3],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.92,24.0,13932,00,-61,10097
1,11-03  05:25:37,EFM1[KUMHO110087A90D98246B0001010D00FE9E50A9CE6A00C1],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,4.249,2.8,25.0,43470,00,-63,10129
1,11-03  05:25:38,EFM1[KUMHO110087A90C9E246B000100E300FCB051949D6A00CC],87A90C9E,24,1.0.7,1.0.6,-2.4,16.00,3.583,2.98,26.0,38045,00,-52,10289
1,11-03  05:25:39,EFM1[KUMHO110087A91B39246B0001010E00FBAF5244586A00C1],87A91B39,24,1.0.7,1.0.6,-2.4,59.00,3.250,2.97,27.0,17496,00,-63,10162
1,11-03  05:25:40,EFM1[KUMHO110087A90C9C246B000100E500FBB051D87E6A00C6],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,26.0,55422,00,-58,10082
1,11-03  05:25:42,EFM1[KUMHO110087A90C87246B000100E400FDB051C74A6A00BF],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,26.0,51018,00,-65,20241
1,11-03  05:25:46,EFM1[KUMHO110087A91CB2246B0001011B0100B04FAB3D6A00C6],87A91CB2,24,1.0.7,1.0.6,-2.4,72.00,4.915,2.98,24.0,43837,00,-58,10224
1,11-03  05:25:46,EFM1[KUMHO110087A90C04246B000100E900FEB050C1046A00C5],87A90C04,24,1.0.7,1.0.6,-2.4,22.00,4.249,2.98,25.0,49412,00,-59,10144
1,11-03  05:25:49,EFM1[KUMHO110087A90C9E246B000100E400FCB051949E6A00CC],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,38046,00,-52,10288
1,11-03  05:25:49,EFM1[KUMHO110087A91B39246B0001010D00FBB05144596A00BF],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.98,26.0,17497,00,-65,10160
1,11-03  05:25:53,EFM1[KUMHO110087A90C87246B000100E400FDB051C74B6A00B7],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,26.0,51019,00,-73,10113
1,11-03  05:25:55,EFM1[KUMHO110087A92031246B000100E100FBAF52FF076A00B8],87A92031,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.97,27.0,65287,00,-72,20497
1,11-03  05:25:56,EFM1[KUMHO110087A90C04246B000100E800FEB050C1056A00C6],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,4.249,2.98,25.0,49413,00,-58,10145
1,11-03  05:25:59,EFM1[KUMHO110087A90C9E246B000100E400FCB151949F6A00CC],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.99,26.0,38047,00,-52,10288
1,11-03  05:25:59,EFM1[KUMHO110087A91B39246B0001010D00FBAF52445A6A00C5],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,27.0,17498,00,-59,10161
1,11-03  05:25:59,EFM1[KUMHO110087A90C83246B000100E000FBB1519D5E6A00C2],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,40286,00,-62,30705
1,11-03  05:26:01,EFM1[KUMHO110087A90C9C246B000100E500FBB051D8806A00C6],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,26.0,55424,00,-58,20144
