Port,Time,Data,Tire ID,lib ver,sensor v,receive v,pressure,z-axis,x-axis,volt(V),temp(กษ),frame id,crc,rssi,period(ms)
2,11-04  01:16:54,EFM2[KUMHO110087A91C14246B000100E500FBB050C9F66A00C3],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,51702,00,-61,1
2,11-04  01:16:54,EFM2[KUMHO110087A91543246B000100E900FBB15165C16A00C2],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26049,00,-62,10504
1,11-04  01:16:54,EFM1[KUMHO110087A91543246B000100E900FBB15165C16A00C3],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26049,00,-61,1
2,11-04  01:16:54,EFM2[KUMHO110087A90C9C246B000100E500FAB04FF4296A00C1],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.917,2.98,24.0,62505,00,-63,10223
1,11-04  01:16:54,EFM1[KUMHO110087A90C9C246B000100E500FAB04FF4296A00C6],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.917,2.98,24.0,62505,00,-58,1
2,11-04  01:16:55,EFM2[KUMHO110087A90C9E246B000100E400FBB04FAFB76A00C5],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44983,00,-59,10509
1,11-04  01:16:55,EFM1[KUMHO110087A90C9E246B000100E400FBB04FAFB76A00C9],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44983,00,-55,1
2,11-04  01:16:56,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C5516A00BD],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50513,00,-67,10130
1,11-04  01:16:56,EFM1[KUMHO110087A90D98246B0001010D00FC9E51C5516A00C6],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50513,00,-58,2
2,11-04  01:16:56,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC68E6A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50830,00,-63,10122
1,11-04  01:16:56,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC68E6A00C2],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50830,00,-62,1
1,11-04  01:16:57,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC68E6A00A7],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50830,00,-89,750
2,11-04  01:16:58,EFM2[KUMHO110087A90C83246B000100E000FAB151B8926A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47250,00,-67,10243
2,11-04  01:16:59,EFM2[KUMHO110087A90C04246B000100E800FDB04FDC7C6A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56444,00,-66,10247
1,11-04  01:16:59,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC7C6A00BD],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56444,00,-67,1
1,11-04  01:17:00,EFM1[KUMHO110087A90CCF246B000100E100FAAA4E52116A00AE],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21009,00,-82,10097
2,11-04  01:17:00,EFM2[KUMHO110087A90CCF246B000100E100FAAA4E52116A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21009,00,-73,1
1,11-04  01:17:01,EFM1[KUMHO110087A92031246B000100E100FAAF511A346A00BB],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6708,00,-69,10251
2,11-04  01:17:01,EFM2[KUMHO110087A92031246B000100E100FAAF511A346A00B7],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6708,00,-73,1
2,11-04  01:17:02,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CA1D6A00C1],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51741,00,-63,10040
1,11-04  01:17:04,EFM1[KUMHO110087A91B39246B0002010D00FAAF515FC86A00BC],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,2.917,2.97,26.0,24520,00,-68,10161
2,11-04  01:17:04,EFM2[KUMHO110087A91B39246B0002010D00FAAF515FC86A00C1],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,2.917,2.97,26.0,24520,00,-63,1
1,11-04  01:17:04,EFM1[KUMHO110087A91C14246B000100E400FCB050C9F76A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,25.0,51703,00,-60,10074
2,11-04  01:17:04,EFM2[KUMHO110087A90C87246B000100E400FCB051E2D86A00BB],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58072,00,-69,20289
1,11-04  01:17:04,EFM1[KUMHO110087A90C87246B000100E400FCB051E2D86A00BE],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58072,00,-66,1
2,11-04  01:17:04,EFM2[KUMHO110087A91543246B000100E900FBB15165C26A00C3],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26050,00,-61,10380
1,11-04  01:17:04,EFM1[KUMHO110087A91543246B000100E900FBB15165C26A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26050,00,-60,1
2,11-04  01:17:04,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF42A6A00C1],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62506,00,-63,10072
1,11-04  01:17:05,EFM1[KUMHO110087A90C9E246B000100E400FCB04FAFB86A00C8],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,44984,00,-56,10087
2,11-04  01:17:06,EFM2[KUMHO110087A90D98246B0001010D00FC9E50C5526A00BB],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50514,00,-69,10127
1,11-04  01:17:06,EFM1[KUMHO110087A90D98246B0001010D00FC9E50C5526A00C5],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50514,00,-59,1
1,11-04  01:17:06,EFM1[KUMHO110087A91CB2246B0002011C00FEB04EC68F6A00C2],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.249,2.98,23.0,50831,00,-62,9451
2,11-04  01:17:07,EFM2[KUMHO110087A91CB2246B0002011C00FEB04EC68F6A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.249,2.98,23.0,50831,00,-63,293
1,11-04  01:17:09,EFM1[KUMHO110087A90C83246B000100E000FAB151B8936A00C6],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47251,00,-58,10234
2,11-04  01:17:09,EFM2[KUMHO110087A90C83246B000100E000FAB151B8936A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47251,00,-67,1
2,11-04  01:17:09,EFM2[KUMHO110087A90C04246B000100E800FDAF4FDC7D6A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.97,24.0,56445,00,-66,10232
1,11-04  01:17:10,EFM1[KUMHO110087A90CCF246B000100E100F9AA4D52126A00AD],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,22.0,21010,00,-83,10099
2,11-04  01:17:11,EFM2[KUMHO110087A92031246B000100E100FAAF511A356A00B7],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6709,00,-73,10252
1,11-04  01:17:11,EFM1[KUMHO110087A92031246B000100E100FAAF511A356A00B9],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6709,00,-71,2
2,11-04  01:17:12,EFM2[KUMHO110087A90D9A246B0001010B00FAB151CA1E6A00C3],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51742,00,-61,10038
1,11-04  01:17:12,EFM1[KUMHO110087A90D9A246B0001010B00FAB151CA1E6A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51742,00,-62,1
2,11-04  01:17:14,EFM2[KUMHO110087A91B39246B0002010E00FAAF515FC96A00C1],87A91B39,24,1.0.7,1.0.6,-2.0,59.00,2.917,2.97,26.0,24521,00,-63,10162
1,11-04  01:17:14,EFM1[KUMHO110087A91B39246B0002010E00FAAF515FC96A00BD],87A91B39,24,1.0.7,1.0.6,-2.0,59.00,2.917,2.97,26.0,24521,00,-67,1
1,11-04  01:17:14,EFM1[KUMHO110087A91C14246B000100E500FBB050C9F86A00C3],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,51704,00,-61,10122
2,11-04  01:17:14,EFM2[KUMHO110087A91C14246B000100E500FBB050C9F86A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,51704,00,-60,1
2,11-04  01:17:14,EFM2[KUMHO110087A90C87246B000100E300FDB052E2D96A00BC],87A90C87,24,1.0.7,1.0.6,-2.4,16.00,3.916,2.98,27.0,58073,00,-68,10121
1,11-04  01:17:14,EFM1[KUMHO110087A90C87246B000100E300FDB052E2D96A00BE],87A90C87,24,1.0.7,1.0.6,-2.4,16.00,3.916,2.98,27.0,58073,00,-66,1
1,11-04  01:17:15,EFM1[KUMHO110087A90C9C246B000100E500F9B04FF42B6A00C6],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.584,2.98,24.0,62507,00,-58,10117
2,11-04  01:17:15,EFM2[KUMHO110087A91543246B000100EA00FBB15165C36A00C2],87A91543,24,1.0.7,1.0.6,-2.4,23.00,3.250,2.99,26.0,26051,00,-62,10427
1,11-04  01:17:15,EFM1[KUMHO110087A91543246B000100EA00FBB15165C36A00C4],87A91543,24,1.0.7,1.0.6,-2.4,23.00,3.250,2.99,26.0,26051,00,-60,2
1,11-04  01:17:15,EFM1[KUMHO110087A90C9E246B000100E400FCB04FAFB96A00C8],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,44985,00,-56,10430
2,11-04  01:17:15,EFM2[KUMHO110087A90C9E246B000100E400FCB04FAFB96A00C5],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,44985,00,-59,1
2,11-04  01:17:16,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C5536A00BC],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50515,00,-68,10128
1,11-04  01:17:16,EFM1[KUMHO110087A90D98246B0001010D00FC9E51C5536A00C5],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50515,00,-59,1
2,11-04  01:17:16,EFM2[KUMHO110087A91CB2246B0002011B00FFB04EC6906A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50832,00,-63,9940
1,11-04  01:17:16,EFM1[KUMHO110087A91CB2246B0002011B00FFB04EC6906A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50832,00,-63,1
2,11-04  01:17:19,EFM2[KUMHO110087A90C04246B000100E800FCB04FDC7E6A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.583,2.98,24.0,56446,00,-66,9898
1,11-04  01:17:19,EFM1[KUMHO110087A90C04246B000100E800FCB04FDC7E6A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.583,2.98,24.0,56446,00,-68,1
2,11-04  01:17:19,EFM2[KUMHO110087A90C83246B000100E000FBB151B8946A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47252,00,-67,10493
2,11-04  01:17:20,EFM2[KUMHO110087A90CCF246B000100E100FAAA4D52136A00B5],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,22.0,21011,00,-75,10098
1,11-04  01:17:20,EFM1[KUMHO110087A90CCF246B000100E100FAAA4D52136A00AC],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,22.0,21011,00,-84,1
1,11-04  01:17:22,EFM1[KUMHO110087A92031246B000100E100FAAF511A366A00B9],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6710,00,-71,10253
2,11-04  01:17:23,EFM2[KUMHO110087A90D9A246B0001010B00FAB151CA1F6A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51743,00,-62,10039
1,11-04  01:17:23,EFM1[KUMHO110087A90D9A246B0001010B00FAB151CA1F6A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51743,00,-62,1
1,11-04  01:17:24,EFM1[KUMHO110087A91B39246B0002010D00FBAF515FCA6A00BB],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24522,00,-69,10163
1,11-04  01:17:24,EFM1[KUMHO110087A91C14246B000100E400FBB050C9F96A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,51705,00,-60,10157
1,11-04  01:17:24,EFM1[KUMHO110087A90C87246B000100E400FCB051E2DA6A00BE],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58074,00,-66,9858
2,11-04  01:17:24,EFM2[KUMHO110087A90C87246B000100E400FCB051E2DA6A00BC],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58074,00,-68,1
1,11-04  01:17:24,EFM1[KUMHO110087A90C9C246B000200E500FAB04FF42C6A00C6],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62508,00,-58,9906
2,11-04  01:17:24,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF42C6A00C1],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62508,00,-63,1
1,11-04  01:17:25,EFM1[KUMHO110087A91543246B000100E900FBB15165C46A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26052,00,-60,10104
2,11-04  01:17:25,EFM2[KUMHO110087A91543246B000100E900FBB15165C46A00C3],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26052,00,-61,1
1,11-04  01:17:25,EFM1[KUMHO110087A90C9E246B000100E400FBB04FAFBA6A00C8],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44986,00,-56,10110
2,11-04  01:17:26,EFM2[KUMHO110087A90D98246B0001010D00FC9E50C5546A00BC],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50516,00,-68,10127
1,11-04  01:17:26,EFM1[KUMHO110087A90D98246B0001010D00FC9E50C5546A00C5],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50516,00,-59,1
2,11-04  01:17:27,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC6916A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50833,00,-63,10213
1,11-04  01:17:27,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC6916A00C2],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50833,00,-62,1
1,11-04  01:17:29,EFM1[KUMHO110082A104052421000100A300AAAE0283A46A01A8],82A10405,24,-,1.0.6,-2.4,-48.00,-23.723,2.96,-53.0,33700,01,-88,384661
2,11-04  01:17:29,EFM2[KUMHO110087A90C04246B000100E800FDB04FDC7F6A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56447,00,-66,10352
1,11-04  01:17:29,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC7F6A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56447,00,-68,1
1,11-04  01:17:29,EFM1[KUMHO110087A90C83246B000100E000FBB151B8956A00C4],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47253,00,-60,10063
2,11-04  01:17:29,EFM2[KUMHO110087A90C83246B000100E000FBB151B8956A00BF],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47253,00,-65,1
2,11-04  01:17:31,EFM2[KUMHO110087A90CCF246B000100E100FBAA4E52146A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.92,23.0,21012,00,-73,10096
1,11-04  01:17:31,EFM1[KUMHO110087A90CCF246B000100E100FBAA4E52146A00B0],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.92,23.0,21012,00,-80,1
1,11-04  01:17:32,EFM1[KUMHO110087A92031246B000100E100FAAF511A376A00BA],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6711,00,-70,10249
2,11-04  01:17:32,EFM2[KUMHO110087A92031246B000100E100FAAF511A376A00B7],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6711,00,-73,1
1,11-04  01:17:33,EFM1[KUMHO110087A90D9A246B0001010A00FAB151CA206A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,55.00,2.917,2.99,26.0,51744,00,-62,10039
2,11-04  01:17:33,EFM2[KUMHO110087A90D9A246B0001010A00FAB151CA206A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,55.00,2.917,2.99,26.0,51744,00,-62,1
1,11-04  01:17:34,EFM1[KUMHO110087A91B39246B0001010E00FAAF515FCB6A00BC],87A91B39,24,1.0.7,1.0.6,-2.4,59.00,2.917,2.97,26.0,24523,00,-68,10160
2,11-04  01:17:34,EFM2[KUMHO110087A91B39246B0001010E00FAAF515FCB6A00C0],87A91B39,24,1.0.7,1.0.6,-2.4,59.00,2.917,2.97,26.0,24523,00,-64,1
2,11-04  01:17:34,EFM2[KUMHO110087A91C14246B000100E500FBB050C9FA6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,51706,00,-60,10161
1,11-04  01:17:34,EFM1[KUMHO110087A91C14246B000100E500FBB050C9FA6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,51706,00,-60,1
2,11-04  01:17:34,EFM2[KUMHO110087A90C87246B000100E400FDB052E2DB6A00BD],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,27.0,58075,00,-67,10161
1,11-04  01:17:34,EFM1[KUMHO110087A90C87246B000100E400FDB052E2DB6A00BE],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,27.0,58075,00,-66,1
2,11-04  01:17:35,EFM2[KUMHO110087A90C9C246B000100E500FAB04FF42D6A00C1],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.917,2.98,24.0,62509,00,-63,10112
1,11-04  01:17:35,EFM1[KUMHO110087A91543246B000100E900FBB15165C56A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26053,00,-60,10354
2,11-04  01:17:35,EFM2[KUMHO110087A91543246B000100E900FBB15165C56A00C3],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26053,00,-61,1
2,11-04  01:17:36,EFM2[KUMHO110087A90C9E246B000100E400FBB050AFBB6A00C6],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,44987,00,-58,10343
1,11-04  01:17:36,EFM1[KUMHO110087A90C9E246B000100E400FBB050AFBB6A00C8],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,44987,00,-56,1
1,11-04  01:17:36,EFM1[KUMHO110087A90D98246B0001010D00FB9E51C5556A00C6],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.8,26.0,50517,00,-58,10130
2,11-04  01:17:37,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC6926A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50834,00,-63,10217
1,11-04  01:17:39,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC806A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56448,00,-68,9943
2,11-04  01:17:39,EFM2[KUMHO110087A90C83246B000100E000FBB151B8966A00BF],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47254,00,-65,10238
1,11-04  01:17:39,EFM1[KUMHO110087A90C83246B000100E000FBB151B8966A00C3],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47254,00,-61,2
1,11-04  01:17:41,EFM1[KUMHO110087A90CCF246B000100E100FAAA4E52156A00B0],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21013,00,-80,10100
2,11-04  01:17:41,EFM2[KUMHO110087A90CCF246B000100E100FAAA4E52156A00B6],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21013,00,-74,1
2,11-04  01:17:42,EFM2[KUMHO110087A92031246B000100E100FAAF511A386A00B5],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6712,00,-75,10251
2,11-04  01:17:43,EFM2[KUMHO110087A90D9A246B0001010A00FAB151CA216A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,55.00,2.917,2.99,26.0,51745,00,-62,10043
1,11-04  01:17:44,EFM1[KUMHO110087A91C14246B000100E400FBB050C9FB6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,51707,00,-60,9851
2,11-04  01:17:44,EFM2[KUMHO110087A91C14246B000100E400F91050C8136A01C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,2.584,1.38,25.0,51219,01,-60,2
1,11-04  01:17:44,EFM1[KUMHO110087A90C87246B000100E400FCB052E2DC6A00BE],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58076,00,-66,10144
2,11-04  01:17:44,EFM2[KUMHO110087A90C87246B000100E400FCB052E2DC6A00BC],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58076,00,-68,1
1,11-04  01:17:45,EFM1[KUMHO110087A90C9C246B000100E500FAB04FF42E6A00C5],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.917,2.98,24.0,62510,00,-59,10155
2,11-04  01:17:45,EFM2[KUMHO110087A90C9C246B000100E500FAB04FF42E6A00C1],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.917,2.98,24.0,62510,00,-63,3
1,11-04  01:17:46,EFM1[KUMHO110087A91543246B000100E800FAB15165C66A00C4],87A91543,24,1.0.7,1.0.6,-2.4,21.00,2.917,2.99,26.0,26054,00,-60,10356
2,11-04  01:17:46,EFM2[KUMHO110087A91543246B000100E800FAB15165C66A00C2],87A91543,24,1.0.7,1.0.6,-2.4,21.00,2.917,2.99,26.0,26054,00,-62,1
2,11-04  01:17:46,EFM2[KUMHO110087A90C9E246B000100E400FBB04FAFBC6A00C5],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44988,00,-59,10354
1,11-04  01:17:46,EFM1[KUMHO110087A90C9E246B000100E400FBB04FAFBC6A00C8],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44988,00,-56,1
1,11-04  01:17:46,EFM1[KUMHO110087A90D98246B0001010D00FC9E50C5566A00C4],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50518,00,-60,10126
2,11-04  01:17:46,EFM2[KUMHO110087A90D98246B0001010D00FC9E50C5566A00BB],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50518,00,-69,1
2,11-04  01:17:47,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC6936A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50835,00,-63,10212
1,11-04  01:17:47,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC6936A00C2],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50835,00,-62,1
1,11-04  01:17:49,EFM1[KUMHO110006A91CB2246B0002011B00FEB04EC6936A01A8],06A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50835,01,-88,404788
1,11-04  01:17:49,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC816A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56449,00,-68,10183
2,11-04  01:17:49,EFM2[KUMHO110087A90C04246B000100E800FDB04FDC816A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56449,00,-66,1
1,11-04  01:17:50,EFM1[KUMHO110087A90C83246B000100E000FAB151B8976A00C4],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47255,00,-60,10176
2,11-04  01:17:50,EFM2[KUMHO110087A90C83246B000100E000FAB151B8976A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47255,00,-67,1
1,11-04  01:17:51,EFM1[KUMHO110087A90CCF246B000100E100FAAA4E52166A00B3],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21014,00,-77,10099
2,11-04  01:17:51,EFM2[KUMHO110087A90CCF246B000100E100FAAA4E52166A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21014,00,-73,1
2,11-04  01:17:52,EFM2[KUMHO110087A92031246B000100E100FAAF511A396A00B5],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6713,00,-75,10253
1,11-04  01:17:52,EFM1[KUMHO110087A92031246B000100E100FAAF511A396A00B9],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6713,00,-71,1
1,11-04  01:17:53,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CA226A00C0],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51746,00,-64,10035
2,11-04  01:17:53,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CA226A00BE],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51746,00,-66,1
2,11-04  01:17:54,EFM2[KUMHO110087A91C14246B000100E500FBB050C9FC6A00C5],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,51708,00,-59,10072
1,11-04  01:17:54,EFM1[KUMHO110087A91C14246B000100E500FBB050C9FC6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,51708,00,-60,1
2,11-04  01:17:55,EFM2[KUMHO110087A91B39246B0001010D00FBAF515FCD6A00C1],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24525,00,-63,20521
1,11-04  01:17:55,EFM1[KUMHO110087A91B39246B0001010D00FBAF515FCD6A00BC],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24525,00,-68,1
1,11-04  01:17:55,EFM1[KUMHO110087A90C87246B000100E300FCB051E2DD6A00BE],87A90C87,24,1.0.7,1.0.6,-2.4,16.00,3.583,2.98,26.0,58077,00,-66,10082
2,11-04  01:17:55,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF42F6A00C1],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62511,00,-63,10067
