,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
4932,10-30 17:16:58:770,"[KUMHO110087A90C9E246B000200E300FCB15311516A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4433,00,-97,10273
4933,10-30 17:16:58:834,"[KUMHO110087A90D9A246B0001010B00FCB05327E06A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10208,00,-84,10017
4934,10-30 17:17:01:038,"[KUMHO110087A91543246B000100EA00FCB153C85D6A00AE]
",87A91543,24,1.0.7,1.0.6,0.0,-2.506,-0.211,2.99,28.0,51293,00,-82,10336
4935,10-30 17:17:01:198,"[KUMHO110087A90C9C246B000200E500FAB05352716A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,21105,00,-93,10065
4936,10-30 17:17:02:141,"[KUMHO110087A90C04246B000100F700FFB0523BDF6A009C]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.094,2.98,27.0,15327,00,-100,10128
4937,10-30 17:17:02:285,"[KUMHO110087A90C87246B000100E400FDB05341DA6A009F]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,16858,00,-97,10097
4938,10-30 17:17:05:496,"[KUMHO110087A91B39246B0002010E00FCAF53BF746A00A5]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.211,2.97,28.0,49012,00,-91,10144
4939,10-30 17:17:05:720,"[KUMHO110087A92031246B000100E100FAB0537B636A009A]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.98,28.0,31587,00,-102,10241
4940,10-30 17:17:05:751,"[KUMHO110087A90CCF246B000100E80105AB50B0896A0097]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.742,0.14,2.93,25.0,45193,00,-105,30275
4941,10-30 17:17:05:784,"[KUMHO110087A90D98246B0001010D00FD9F5224856A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9349,00,-96,10113
4942,10-30 17:17:05:864,"[KUMHO110087A90C83246B000100E000FBB052198B6A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6539,00,-81,10224
4943,10-30 17:17:06:135,"[KUMHO110087A91CB2246B0002011C0100B05026ED6A009C]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9965,00,-100,10209
4944,10-30 17:17:08:260,"[KUMHO110087A91C14246B000100E500FCAF5228276A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10279,00,-84,10049
4945,10-30 17:17:08:852,"[KUMHO110087A90D9A246B0001010B00FCB05327E16A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10209,00,-84,10017
4946,10-30 17:17:09:043,"[KUMHO110087A90C9E246B000200E400FCB15311526A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4434,00,-96,10273
4947,10-30 17:17:11:264,"[KUMHO110087A90C9C246B000100E500FBB05352726A00A2]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.25,2.98,28.0,21106,00,-94,10065
4948,10-30 17:17:11:376,"[KUMHO110087A91543246B000100E900FBB153C85E6A00AE]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.99,28.0,51294,00,-82,10337
4949,10-30 17:17:12:271,"[KUMHO110087A90C04246B000100F700FEB0523BE06A009B]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15328,00,-101,10129
4950,10-30 17:17:12:398,"[KUMHO110087A90C87246B000100E400FCB05341DB6A009F]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16859,00,-97,10113
4951,10-30 17:17:15:641,"[KUMHO110087A91B39246B0002010D00FBAF53BF756A00A5]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49013,00,-91,10145
4952,10-30 17:17:15:834,"[KUMHO110087A90CCF246B000200E80104AB50B08A6A0097]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.742,0.101,2.93,25.0,45194,00,-105,10082
4953,10-30 17:17:15:897,"[KUMHO110087A90D98246B0001010D00FC9F5224866A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9350,00,-96,10113
4954,10-30 17:17:15:945,"[KUMHO110087A92031246B000100E100FAB0537B646A009A]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.98,28.0,31588,00,-102,10225
4955,10-30 17:17:16:089,"[KUMHO110087A90C83246B000100E000FAB053198C6A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.289,2.98,28.0,6540,00,-81,10225
4956,10-30 17:17:16:345,"[KUMHO110087A91CB2246B0002011C0100B05026EE6A009C]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9966,00,-100,10209
4957,10-30 17:17:18:310,"[KUMHO110087A91C14246B000100E500FCAF5228286A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10280,00,-84,10049
4958,10-30 17:17:18:869,"[KUMHO110087A90D9A246B0001010B00FCB05327E26A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10210,00,-84,10017
4959,10-30 17:17:19:316,"[KUMHO110087A90C9E246B000200E300FCB15311536A009D]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4435,00,-99,10273
4960,10-30 17:17:21:314,"[KUMHO110087A90C9C246B000200E500FAB05252736A00A2]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,27.0,21107,00,-94,10049
4961,10-30 17:17:21:713,"[KUMHO110087A91543246B000100EA00FBB053C85F6A00AD]
",87A91543,24,1.0.7,1.0.6,0.0,-2.506,-0.25,2.98,28.0,51295,00,-83,10336
4962,10-30 17:17:22:400,"[KUMHO110087A90C04246B000100F800FEB0533BE16A0099]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.854,-0.133,2.98,28.0,15329,00,-103,10129
4963,10-30 17:17:22:496,"[KUMHO110087A90C87246B000100E400FCB05341DC6A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16860,00,-100,10097
4964,10-30 17:17:25:771,"[KUMHO110087A91B39246B0002010D00FBB053BF766A00A5]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.98,28.0,49014,00,-91,10129
4965,10-30 17:17:25:914,"[KUMHO110087A90CCF246B000100E80104AB50B08B6A0094]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.742,0.101,2.93,25.0,45195,00,-108,10080
4966,10-30 17:17:26:010,"[KUMHO110087A90D98246B0001010E00FD9F5224876A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9351,00,-96,10113
4967,10-30 17:17:26:186,"[KUMHO110087A92031246B000200E100FAAF537B656A009C]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,28.0,31589,00,-100,10241
4968,10-30 17:17:26:329,"[KUMHO110087A90C83246B000100DF00FBB052198D6A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.804,-0.25,2.98,27.0,6541,00,-81,10240
4969,10-30 17:17:26:570,"[KUMHO110087A91CB2246B0002011B00FFB05026EF6A009C]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9967,00,-100,10224
4970,10-30 17:17:28:375,"[KUMHO110087A91C14246B000100E500FCAF5228296A00A9]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10281,00,-87,10064
4971,10-30 17:17:28:886,"[KUMHO110087A90D9A246B0001010B00FBB05327E36A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10211,00,-84,10017
4972,10-30 17:17:29:589,"[KUMHO110087A90C9E246B000200E300FBB15311546A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.25,2.99,28.0,4436,00,-93,10272
4973,10-30 17:17:31:379,"[KUMHO110087A90C9C246B000200E500FBB05352746A00A1]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,21108,00,-95,10064
4974,10-30 17:17:32:050,"[KUMHO110087A91543246B000100E900FBB153C8606A00AD]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.99,28.0,51296,00,-83,10337
4975,10-30 17:17:32:529,"[KUMHO110087A90C04246B000100F700FEB0523BE26A0097]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15330,00,-105,10129
4976,10-30 17:17:32:593,"[KUMHO110087A90C87246B000100E400FCB05341DD6A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16861,00,-99,10097
4977,10-30 17:17:35:916,"[KUMHO110087A91B39246B0001010E00FBAF53BF776A00A5]
",87A91B39,24,1.0.7,1.0.6,0.0,1.742,-0.25,2.97,28.0,49015,00,-91,10145
4978,10-30 17:17:35:996,"[KUMHO110087A90CCF246B000200E80104AB50B08C6A009B]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.742,0.101,2.93,25.0,45196,00,-101,10082
4979,10-30 17:17:36:139,"[KUMHO110087A90D98246B0001010D00FD9F5224886A00A2]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9352,00,-94,10128
4980,10-30 17:17:36:412,"[KUMHO110087A92031246B000200E100FAAF537B666A009F]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,28.0,31590,00,-97,10225
4981,10-30 17:17:36:555,"[KUMHO110087A90C83246B000100E000FBB052198E6A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6542,00,-81,10225
4982,10-30 17:17:36:779,"[KUMHO110087A91CB2246B0002011B00FFB05026F06A009E]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9968,00,-98,10208
4983,10-30 17:17:38:424,"[KUMHO110087A91C14246B000100E400FCAF52282A6A00AE]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10282,00,-82,10049
4984,10-30 17:17:38:904,"[KUMHO110087A90D9A246B0001010B00FCB05327E46A00AB]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10212,00,-85,10017
4985,10-30 17:17:39:862,"[KUMHO110087A90C9E246B000200E300FCB05311556A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28.0,4437,00,-97,10272
4986,10-30 17:17:41:444,"[KUMHO110087A90C9C246B000200E500FAB05352756A009D]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,21109,00,-99,10065
4987,10-30 17:17:42:386,"[KUMHO110087A91543246B000100EA00FBB153C8616A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.506,-0.25,2.99,28.0,51297,00,-84,10336
4988,10-30 17:17:42:659,"[KUMHO110087A90C04246B000100F700FEB0523BE36A009C]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15331,00,-100,10129
4989,10-30 17:17:42:706,"[KUMHO110087A90C87246B000100E400FCB05341DE6A0097]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16862,00,-105,10113
4990,10-30 17:17:46:061,"[KUMHO110087A91B39246B0002010E00FBAF53BF786A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28.0,49016,00,-93,10145
4991,10-30 17:17:46:093,"[KUMHO110087A90CCF246B000100E70104AB50B08D6A009D]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,25.0,45197,00,-99,10096
4992,10-30 17:17:46:253,"[KUMHO110087A90D98246B0001010D00FD9F5224896A009F]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9353,00,-97,10113
4993,10-30 17:17:46:652,"[KUMHO110087A92031246B000100E100FAAF537B676A009C]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31591,00,-100,10240
4994,10-30 17:17:46:780,"[KUMHO110087A90C83246B000100E000FBB052198F6A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6543,00,-83,10225
4995,10-30 17:17:46:988,"[KUMHO110087A91CB2246B0002011B00FFB05026F16A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9969,00,-97,10209
4996,10-30 17:17:48:473,"[KUMHO110087A91C14246B000100E400FCB052282B6A00AA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,27.0,10283,00,-86,10049
4997,10-30 17:17:48:921,"[KUMHO110087A90D9A246B0001010B00FCB05327E56A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10213,00,-87,10017
4998,10-30 17:17:50:136,"[KUMHO110087A90C9E246B000200E300FCB05311566A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28.0,4438,00,-97,10273
4999,10-30 17:17:51:494,"[KUMHO110087A90C9C246B000100E500FBB05352766A00A1]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.25,2.98,28.0,21110,00,-95,10049
5000,10-30 17:17:52:740,"[KUMHO110087A91543246B000100E900FCB053C8626A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51298,00,-85,10353
5001,10-30 17:17:52:788,"[KUMHO110087A90C04246B000100F700FEB0523BE46A0098]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15332,00,-104,10128
5002,10-30 17:17:56:175,"[KUMHO110087A90CCF246B000100E70105AB50B08E6A009C]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.14,2.93,25.0,45198,00,-100,10081
5003,10-30 17:17:56:366,"[KUMHO110087A90D98246B0001010E00FD9F52248A6A009F]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9354,00,-97,10113
5004,10-30 17:17:56:878,"[KUMHO110087A92031246B000100E100FAAF537B686A00A0]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31592,00,-96,10225
5005,10-30 17:17:57:005,"[KUMHO110087A90C83246B000100E000FBB05219906A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6544,00,-82,10225
5006,10-30 17:17:57:197,"[KUMHO110087A91CB2246B0002011B00FFB05026F26A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9970,00,-97,10209
5007,10-30 17:17:58:539,"[KUMHO110087A91C14246B000100E500FCB052282C6A00A9]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.98,27.0,10284,00,-87,10065
5008,10-30 17:17:58:938,"[KUMHO110087A90D9A246B0001010B00FCB05327E66A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10214,00,-87,10017
5009,10-30 17:18:00:408,"[KUMHO110087A90C9E246B000200E400FCB05311576A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4439,00,-97,10272
5010,10-30 17:18:01:559,"[KUMHO110087A90C9C246B000200E500FBB05352776A00A0]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,21111,00,-96,10065
5011,10-30 17:18:02:917,"[KUMHO110005890C870443000100E400F4304340C06A019A]
",05890C87,04,-,1.9.2,0.0,-3.214,-0.523,1.7,12.0,27137,01,-102,0
5012,10-30 17:18:03:076,"[KUMHO110087A91543246B000100E900FCB053C8636A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51299,00,-85,10336
5013,10-30 17:18:06:272,"[KUMHO110087A90CCF246B000100E70104AB50B08F6A009C]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,25.0,45199,00,-100,10097
5014,10-30 17:18:06:351,"[KUMHO110087A91B39246B0002010D00FBAF53BF7A6A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49018,00,-93,20290
5015,10-30 17:18:06:479,"[KUMHO110087A90D98246B0001010E00FC9F52248B6A009F]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.211,2.81,27.0,9355,00,-97,10113
5016,10-30 17:18:07:119,"[KUMHO110087A92031246B000100E100FBB0537B696A00A0]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.98,28.0,31593,00,-96,10240
5017,10-30 17:18:07:231,"[KUMHO110087A90C83246B000100E000FBB05219916A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6545,00,-82,10225
5018,10-30 17:18:07:406,"[KUMHO110087A91CB2246B0002011C0100B05026F36A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9971,00,-97,10208
5019,10-30 17:18:08:589,"[KUMHO110087A91C14246B000100E500FCB052282D6A00AA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.98,27.0,10285,00,-86,10049
5020,10-30 17:18:08:956,"[KUMHO110087A90D9A246B0001010A00FCB05327E76A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.211,2.98,28.0,10215,00,-87,10017
5021,10-30 17:18:10:698,"[KUMHO110087A90C9E246B000200E400FCB15311586A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4440,00,-97,10289
5022,10-30 17:18:11:608,"[KUMHO110087A90C9C246B000200E500FBB05352786A00A0]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,21112,00,-96,10049
5023,10-30 17:18:13:014,"[KUMHO110087A90C87246B000100E400FCB05341E16A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16865,00,-100,30307
5024,10-30 17:18:13:414,"[KUMHO110087A91543246B000100E800FBB053C8646A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.742,-0.25,2.98,28.0,51300,00,-85,10337
5025,10-30 17:18:16:353,"[KUMHO110087A90CCF246B000100E70104AB50B0906A009D]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,25.0,45200,00,-99,10081
5026,10-30 17:18:16:497,"[KUMHO110087A91B39246B0001010E00FBAF53BF7B6A00A3]
",87A91B39,24,1.0.7,1.0.6,0.0,1.742,-0.25,2.97,28.0,49019,00,-93,10145
5027,10-30 17:18:16:609,"[KUMHO110087A90D98246B0001010D00FD9F52248C6A009F]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9356,00,-97,10129
5028,10-30 17:18:17:344,"[KUMHO110087A92031246B000100E100FBAF537B6A6A009F]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31594,00,-97,10225
5029,10-30 17:18:17:456,"[KUMHO110087A90C83246B000100E000FAB05219926A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.289,2.98,27.0,6546,00,-84,10225
5030,10-30 17:18:17:632,"[KUMHO110087A91CB2246B0002011B00FFB05026F46A00A1]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9972,00,-95,10225
5031,10-30 17:18:18:654,"[KUMHO110087A91C14246B000100E500FCB052282E6A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.98,27.0,10286,00,-84,10065
5032,10-30 17:18:18:973,"[KUMHO110087A90D9A246B0001010A00FBB05327E86A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.25,2.98,28.0,10216,00,-87,10017
5033,10-30 17:18:20:971,"[KUMHO110087A90C9E246B000200E300FCB15311596A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4441,00,-96,10273
5034,10-30 17:18:21:674,"[KUMHO110087A90C9C246B000200E400FAB05352796A009F]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.289,2.98,28.0,21113,00,-97,10065
5035,10-30 17:18:23:128,"[KUMHO110087A90C87246B000100E400FCB05341E26A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16866,00,-99,10113
5036,10-30 17:18:23:176,"[KUMHO110087A90C04246B000100F700FFB0523BE76A009B]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.094,2.98,27.0,15335,00,-101,30388
5037,10-30 17:18:23:767,"[KUMHO110087A91543246B000100E900FCB153C8656A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.99,28.0,51301,00,-81,10352
5038,10-30 17:18:26:643,"[KUMHO110087A91B39246B0002010E00FCAF53BF7C6A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.211,2.97,28.0,49020,00,-93,10145
5039,10-30 17:18:26:723,"[KUMHO110087A90D98246B0001010D00FD9F52248D6A00A1]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9357,00,-95,10113
5040,10-30 17:18:27:586,"[KUMHO110087A92031246B000200E100FBB0537B6B6A00A3]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.98,28.0,31595,00,-93,10241
5041,10-30 17:18:27:697,"[KUMHO110087A90C83246B000100E000FBAF5319936A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,28.0,6547,00,-81,10240
5042,10-30 17:18:27:842,"[KUMHO110087A91CB2246B0002011C0100B05026F56A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9973,00,-96,10209
5043,10-30 17:18:28:704,"[KUMHO110087A91C14246B000100E400FCAF52282F6A00B0]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10287,00,-80,10049
5044,10-30 17:18:28:976,"[KUMHO110087A90D9A246B0001010B00FCB05327E96A00AB]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10217,00,-85,10002
5045,10-30 17:18:31:244,"[KUMHO110087A90C9E246B000200E300FCB153115A6A009A]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4442,00,-102,10273
5046,10-30 17:18:31:723,"[KUMHO110087A90C9C246B000100E500FBB053527A6A009F]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.25,2.98,28.0,21114,00,-97,10049
5047,10-30 17:18:33:226,"[KUMHO110087A90C87246B000100E400FCB05341E36A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16867,00,-99,10097
5048,10-30 17:18:33:289,"[KUMHO110087A90C04246B000100F700FEB0523BE86A009D]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15336,00,-99,10113
5049,10-30 17:18:34:104,"[KUMHO110087A91543246B000100E900FCB053C8666A00B0]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51302,00,-80,10337
5050,10-30 17:18:36:533,"[KUMHO110087A90CCF246B000100E80105AB50B0926A009D]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.742,0.14,2.93,25.0,45202,00,-99,20179
5051,10-30 17:18:36:788,"[KUMHO110087A91B39246B0002010D00FBAF53BF7D6A00A6]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49021,00,-90,10145
5052,10-30 17:18:36:836,"[KUMHO110087A90D98246B0001010D00FD9F52248E6A00A1]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9358,00,-95,10113
5053,10-30 17:18:37:827,"[KUMHO110087A92031246B000100E100FBAF537B6C6A00A3]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31596,00,-93,10240
5054,10-30 17:18:37:923,"[KUMHO110087A90C83246B000100E000FBB05319946A00B0]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6548,00,-80,10225
5055,10-30 17:18:38:051,"[KUMHO110087A91CB2246B0002011B0100B05026F66A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9974,00,-97,10209
5056,10-30 17:18:38:769,"[KUMHO110087A91C14246B000100E400FCAF5228306A00B0]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10288,00,-80,10065
5057,10-30 17:18:38:994,"[KUMHO110087A90D9A246B0001010B00FCB05327EA6A00AB]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10218,00,-85,10018
5058,10-30 17:18:41:517,"[KUMHO110087A90C9E246B000200E400FCB053115B6A0099]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4443,00,-103,10272
5059,10-30 17:18:41:789,"[KUMHO110087A90C9C246B000100E500FAB053527B6A00A2]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.289,2.98,28.0,21115,00,-94,10065
5060,10-30 17:18:43:339,"[KUMHO110087A90C87246B000100E400FCB05341E46A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16868,00,-99,10113
5061,10-30 17:18:43:419,"[KUMHO110087A90C04246B000100F700FEB0523BE96A0099]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15337,00,-103,10129
5062,10-30 17:18:44:441,"[KUMHO110087A91543246B000100E900FCB053C8676A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51303,00,-81,10337
5063,10-30 17:18:46:934,"[KUMHO110087A91B39246B0001010E00FBAF53AF7E6A01A5]
",87A91B39,24,1.0.7,1.0.6,0.0,1.742,-0.25,2.97,28.0,44926,01,-91,10145
5064,10-30 17:18:48:052,"[KUMHO110087A92031246B000100E100FBAF537B6D6A00A1]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31597,00,-95,10225
5065,10-30 17:18:48:148,"[KUMHO110087A90C83246B000100DF00FAB05219956A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.804,-0.289,2.98,27.0,6549,00,-82,10224
5066,10-30 17:18:48:260,"[KUMHO110087A91CB2246B0002011B0100B05026F76A00A3]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9975,00,-93,10209
5067,10-30 17:18:48:820,"[KUMHO110087A91C14246B000100E500FDB05228316A00AD]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.172,2.98,27.0,10289,00,-83,10050
5068,10-30 17:18:49:011,"[KUMHO110087A90D9A246B0001010B00FCB05327EB6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10219,00,-84,10016
